PathId,OrderNumber,FromNode,ToNode,Length,AB_Wh,BA_Wh
2127,7,172,181,19792,19792,19792
2127,8,181,198,5013,5013,5013
2127,9,198,182,4315,4315,4315
2127,10,182,187,2034,2034,2034
2127,11,187,192,10053,10053,10053
2127,12,192,193,4157,4157,4157
2127,13,193,194,2731,2731,2731
2127,14,194,199,135,135,135
2127,15,199,201,7367,7367,7367
2127,16,201,151,13001,13001,13001
2127,17,151,210,75436,75436,75436
2127,18,210,212,4151,4151,4151
2127,19,212,219,64249,64249,64249
2127,20,219,218,1985,1985,1985
2127,21,218,223,27895,27895,27895
2127,22,223,226,4622,4622,4622
2127,23,226,227,2673,2673,2673
2127,24,227,231,33466,33466,33466
2127,25,231,235,4799,4799,4799
2127,26,235,244,13932,13932,13932
2127,27,244,243,25189,25189,25189
2127,28,243,246,16453,16453,16453
2127,29,246,247,8516,8516,8516
2127,30,247,252,5553,5553,5553
2127,31,252,255,6411,6411,6411
2127,32,255,259,5051,5051,5051
2127,33,259,264,8950,8950,8950
2127,34,264,263,4668,4668,4668
2127,35,263,267,13034,13034,13034
2127,36,267,268,6530,6530,6530
2127,37,268,274,15524,15524,15524
2127,38,274,273,20568,20568,20568
2128,1,161,160,4517,4517,4517
2128,2,160,154,48527,48527,48527
2128,3,154,155,7768,7768,7768
2128,4,155,142,18718,18718,18718
2128,5,142,84,24630,24630,24630
2128,6,84,85,13617,13617,13617
2128,7,85,45,5780,5780,5780
2128,8,45,41,13550,13550,13550
2128,9,41,71,21602,21602,21602
2128,10,71,298,50351,50351,50351
2128,11,298,70,16558,16558,16558
2128,12,70,1,26012,26012,26012
2128,13,1,293,26538,26538,26538
2128,14,293,290,26792,26792,26792
2128,15,290,6,25999,25999,25999
2128,16,6,286,2710,2710,2710
2128,17,286,285,56008,56008,56008
2128,18,285,283,44562,44562,44562
2128,19,283,297,44457,44457,44457
2128,20,297,68,44918,44918,44918
2128,21,68,276,40430,40430,40430
2129,1,161,160,4517,4517,4517
2129,2,160,154,48527,48527,48527
2129,3,154,155,7768,7768,7768
2129,4,155,142,18718,18718,18718
2129,5,142,84,24630,24630,24630
2129,6,84,85,13617,13617,13617
2129,7,85,45,5780,5780,5780
2129,8,45,41,13550,13550,13550
2129,9,41,71,21602,21602,21602
2129,10,71,298,50351,50351,50351
2129,11,298,70,16558,16558,16558
2129,12,70,1,26012,26012,26012
2129,13,1,293,26538,26538,26538
2129,14,293,290,26792,26792,26792
2129,15,290,6,25999,25999,25999
2129,16,6,286,2710,2710,2710
2129,17,286,287,33846,33846,33846
2129,18,287,282,572,572,572
2129,19,282,284,21012,21012,21012
2129,20,284,281,317,317,317
2129,21,281,280,49157,49157,49157
2129,22,280,277,30123,30123,30123
2130,1,161,160,4517,4517,4517
2130,2,160,154,48527,48527,48527
2130,3,154,155,7768,7768,7768
2130,4,155,142,18718,18718,18718
2130,5,142,84,24630,24630,24630
2130,6,84,85,13617,13617,13617
2130,7,85,45,5780,5780,5780
2130,8,45,41,13550,13550,13550
2130,9,41,71,21602,21602,21602
2130,10,71,298,50351,50351,50351
2130,11,298,70,16558,16558,16558
2130,12,70,1,26012,26012,26012
2130,13,1,293,26538,26538,26538
2130,14,293,290,26792,26792,26792
2130,15,290,6,25999,25999,25999
2130,16,6,286,2710,2710,2710
2130,17,286,287,33846,33846,33846
2130,18,287,282,572,572,572
2131,1,161,160,4517,4517,4517
2131,2,160,154,48527,48527,48527
2131,3,154,155,7768,7768,7768
2131,4,155,142,18718,18718,18718
2131,5,142,84,24630,24630,24630
2131,6,84,85,13617,13617,13617
2131,7,85,45,5780,5780,5780
2131,8,45,41,13550,13550,13550
2131,9,41,71,21602,21602,21602
2131,10,71,298,50351,50351,50351
2131,11,298,70,16558,16558,16558
2131,12,70,1,26012,26012,26012
2131,13,1,293,26538,26538,26538
2131,14,293,290,26792,26792,26792
2131,15,290,6,25999,25999,25999
2131,16,6,286,2710,2710,2710
2131,17,286,285,56008,56008,56008
2132,1,161,160,4517,4517,4517
2132,2,160,154,48527,48527,48527
2132,3,154,155,7768,7768,7768
2132,4,155,142,18718,18718,18718
2132,5,142,84,24630,24630,24630
2132,6,84,85,13617,13617,13617
2132,7,85,45,5780,5780,5780
2132,8,45,41,13550,13550,13550
2132,9,41,71,21602,21602,21602
2132,10,71,298,50351,50351,50351
2132,11,298,70,16558,16558,16558
2132,12,70,1,26012,26012,26012
2132,13,1,293,26538,26538,26538
2132,14,293,292,12626,12626,12626
2133,1,161,160,4517,4517,4517
2133,2,160,154,48527,48527,48527
2133,3,154,155,7768,7768,7768
2133,4,155,142,18718,18718,18718
2133,5,142,84,24630,24630,24630
2133,6,84,85,13617,13617,13617
2133,7,85,45,5780,5780,5780
2133,8,45,41,13550,13550,13550
2133,9,41,71,21602,21602,21602
2133,10,71,298,50351,50351,50351
2133,11,298,70,16558,16558,16558
2133,12,70,1,26012,26012,26012
2133,13,1,293,26538,26538,26538
2133,14,293,290,26792,26792,26792
2133,15,290,6,25999,25999,25999
2133,16,6,286,2710,2710,2710
2133,17,286,285,56008,56008,56008
2133,18,285,283,44562,44562,44562
2133,19,283,297,44457,44457,44457
2133,20,297,68,44918,44918,44918
2133,21,68,276,40430,40430,40430
2133,22,276,294,39765,39765,39765
2134,1,161,119,16199,16199,16199
2134,2,119,120,29870,29870,29870
2134,3,120,4,14295,14295,14295
2134,4,4,110,27845,27845,27845
2134,5,110,111,859,859,859
2134,6,111,72,39585,39585,39585
2134,7,72,34,20651,20651,20651
2134,8,34,83,23207,23207,23207
2134,9,83,295,18131,18131,18131
2135,1,161,160,4517,4517,4517
2135,2,160,116,38887,38887,38887
2135,3,116,163,1610,1610,1610
2135,4,163,162,5196,5196,5196
2135,5,162,174,26069,26069,26069
2135,6,174,172,6041,6041,6041
2135,7,172,181,19792,19792,19792
2135,8,181,198,5013,5013,5013
2135,9,198,182,4315,4315,4315
2135,10,182,187,2034,2034,2034
2135,11,187,192,10053,10053,10053
2135,12,192,193,4157,4157,4157
2135,13,193,194,2731,2731,2731
2135,14,194,199,135,135,135
2135,15,199,201,7367,7367,7367
2135,16,201,151,13001,13001,13001
2135,17,151,210,75436,75436,75436
2135,18,210,212,4151,4151,4151
2135,19,212,219,64249,64249,64249
2135,20,219,218,1985,1985,1985
2135,21,218,223,27895,27895,27895
2135,22,223,226,4622,4622,4622
2135,23,226,227,2673,2673,2673
2135,24,227,231,33466,33466,33466
2135,25,231,235,4799,4799,4799
2135,26,235,244,13932,13932,13932
2135,27,244,243,25189,25189,25189
2135,28,243,246,16453,16453,16453
2135,29,246,247,8516,8516,8516
2135,30,247,252,5553,5553,5553
2135,31,252,255,6411,6411,6411
2135,32,255,259,5051,5051,5051
2135,33,259,264,8950,8950,8950
2135,34,264,263,4668,4668,4668
2135,35,263,267,13034,13034,13034
2135,36,267,268,6530,6530,6530
2135,37,268,274,15524,15524,15524
2135,38,274,273,20568,20568,20568
2135,39,273,296,141653,141653,141653
2136,1,161,160,4517,4517,4517
2136,2,160,154,48527,48527,48527
2136,3,154,155,7768,7768,7768
2136,4,155,142,18718,18718,18718
2136,5,142,84,24630,24630,24630
2136,6,84,85,13617,13617,13617
2136,7,85,45,5780,5780,5780
2136,8,45,41,13550,13550,13550
2136,9,41,71,21602,21602,21602
2136,10,71,298,50351,50351,50351
2136,11,298,70,16558,16558,16558
2136,12,70,1,26012,26012,26012
2136,13,1,293,26538,26538,26538
2136,14,293,290,26792,26792,26792
2136,15,290,6,25999,25999,25999
2136,16,6,286,2710,2710,2710
2136,17,286,285,56008,56008,56008
2136,18,285,283,44562,44562,44562
2136,19,283,297,44457,44457,44457
2137,1,161,160,4517,4517,4517
2137,2,160,154,48527,48527,48527
2137,3,154,155,7768,7768,7768
2137,4,155,142,18718,18718,18718
2137,5,142,84,24630,24630,24630
2137,6,84,85,13617,13617,13617
2137,7,85,45,5780,5780,5780
2137,8,45,41,13550,13550,13550
2137,9,41,71,21602,21602,21602
2137,10,71,298,50351,50351,50351
2138,1,161,122,1202,1202,1202
2138,2,122,125,51691,51691,51691
2138,3,125,126,23053,23053,23053
2138,4,126,136,10759,10759,10759
2138,5,136,129,29287,29287,29287
2138,6,129,128,7622,7622,7622
2138,7,128,299,9346,9346,9346
2139,1,161,160,4517,4517,4517
2139,2,160,116,38887,38887,38887
2139,3,116,163,1610,1610,1610
2139,4,163,162,5196,5196,5196
2139,5,162,174,26069,26069,26069
2139,6,174,172,6041,6041,6041
2139,7,172,181,19792,19792,19792
2139,8,181,198,5013,5013,5013
2139,9,198,182,4315,4315,4315
2139,10,182,187,2034,2034,2034
2139,11,187,192,10053,10053,10053
2139,12,192,193,4157,4157,4157
2139,13,193,190,1964,1964,1964
2139,14,190,202,16806,16806,16806
2139,15,202,189,24600,24600,24600
2139,16,189,196,10080,10080,10080
2139,17,196,195,6744,6744,6744
2139,18,195,186,5911,5911,5911
2139,19,186,300,7183,7183,7183
2140,1,161,160,4517,4517,4517
2140,2,160,116,38887,38887,38887
2140,3,116,163,1610,1610,1610
2140,4,163,113,41907,41907,41907
2140,5,113,92,25224,25224,25224
2140,6,92,106,19559,19559,19559
2140,7,106,109,20005,20005,20005
2140,8,109,206,7138,7138,7138
2140,9,206,205,1135,1135,1135
2140,10,205,213,44562,44562,44562
2140,11,213,214,11964,11964,11964
2140,12,214,216,72,72,72
2140,13,216,215,5791,5791,5791
2140,14,215,78,7141,7141,7141
2140,15,78,301,13159,13159,13159
2141,1,162,174,26069,26069,26069
2141,2,174,172,6041,6041,6041
2141,3,172,181,19792,19792,19792
2141,4,181,198,5013,5013,5013
2141,5,198,182,4315,4315,4315
2141,6,182,187,2034,2034,2034
2141,7,187,185,13823,13823,13823
2141,8,185,183,1380,1380,1380
2141,9,183,179,12422,12422,12422
2141,10,179,180,1062,1062,1062
2141,11,180,168,15257,15257,15257
2141,12,168,169,10507,10507,10507
2142,1,162,163,5196,5196,5196
2142,2,163,113,41907,41907,41907
2142,3,113,175,15537,15537,15537
2142,4,175,176,1657,1657,1657
2143,1,162,174,26069,26069,26069
2143,2,174,172,6041,6041,6041
2143,3,172,181,19792,19792,19792
2143,4,181,198,5013,5013,5013
2143,5,198,182,4315,4315,4315
2143,6,182,187,2034,2034,2034
2143,7,187,185,13823,13823,13823
2143,8,185,183,1380,1380,1380
2144,1,162,174,26069,26069,26069
2144,2,174,172,6041,6041,6041
2144,3,172,181,19792,19792,19792
2144,4,181,198,5013,5013,5013
2144,5,198,182,4315,4315,4315
2144,6,182,187,2034,2034,2034
2144,7,187,192,10053,10053,10053
2144,8,192,191,4247,4247,4247
2144,9,191,197,8990,8990,8990
2145,1,162,174,26069,26069,26069
2145,2,174,172,6041,6041,6041
2145,3,172,181,19792,19792,19792
2145,4,181,198,5013,5013,5013
2145,5,198,182,4315,4315,4315
2145,6,182,187,2034,2034,2034
2145,7,187,192,10053,10053,10053
2145,8,192,193,4157,4157,4157
2145,9,193,190,1964,1964,1964
2145,10,190,202,16806,16806,16806
2145,11,202,189,24600,24600,24600
2145,12,189,196,10080,10080,10080
2145,13,196,204,7484,7484,7484
2145,14,204,203,6320,6320,6320
2146,1,162,163,5196,5196,5196
2146,2,163,113,41907,41907,41907
2146,3,113,92,25224,25224,25224
2146,4,92,106,19559,19559,19559
2146,5,106,105,9977,9977,9977
2146,6,105,103,11223,11223,11223
2146,7,103,107,3622,3622,3622
2146,8,107,104,8148,8148,8148
2146,9,104,209,26894,26894,26894
2147,1,162,174,26069,26069,26069
2147,2,174,172,6041,6041,6041
2147,3,172,181,19792,19792,19792
2147,4,181,198,5013,5013,5013
2147,5,198,182,4315,4315,4315
2147,6,182,187,2034,2034,2034
2147,7,187,192,10053,10053,10053
2147,8,192,193,4157,4157,4157
2147,9,193,194,2731,2731,2731
2147,10,194,199,135,135,135
2147,11,199,201,7367,7367,7367
2147,12,201,151,13001,13001,13001
2147,13,151,210,75436,75436,75436
2147,14,210,212,4151,4151,4151
2147,15,212,219,64249,64249,64249
2147,16,219,217,1405,1405,1405
2148,1,162,174,26069,26069,26069
2148,2,174,172,6041,6041,6041
2148,3,172,181,19792,19792,19792
2148,4,181,198,5013,5013,5013
2148,5,198,182,4315,4315,4315
2148,6,182,187,2034,2034,2034
2148,7,187,192,10053,10053,10053
2148,8,192,193,4157,4157,4157
2148,9,193,194,2731,2731,2731
2148,10,194,199,135,135,135
2148,11,199,201,7367,7367,7367
2148,12,201,151,13001,13001,13001
2148,13,151,210,75436,75436,75436
2148,14,210,212,4151,4151,4151
2148,15,212,219,64249,64249,64249
2148,16,219,218,1985,1985,1985
2148,17,218,223,27895,27895,27895
2149,1,162,174,26069,26069,26069
2149,2,174,172,6041,6041,6041
2149,3,172,181,19792,19792,19792
2149,4,181,198,5013,5013,5013
2149,5,198,182,4315,4315,4315
2149,6,182,187,2034,2034,2034
2149,7,187,192,10053,10053,10053
2149,8,192,193,4157,4157,4157
2149,9,193,194,2731,2731,2731
2149,10,194,199,135,135,135
2149,11,199,201,7367,7367,7367
2149,12,201,151,13001,13001,13001
2149,13,151,210,75436,75436,75436
2149,14,210,212,4151,4151,4151
2149,15,212,219,64249,64249,64249
2149,16,219,218,1985,1985,1985
2149,17,218,223,27895,27895,27895
2149,18,223,226,4622,4622,4622
2149,19,226,225,2732,2732,2732
2149,20,225,232,34318,34318,34318
2150,1,162,174,26069,26069,26069
2150,2,174,172,6041,6041,6041
2150,3,172,181,19792,19792,19792
2150,4,181,198,5013,5013,5013
2150,5,198,182,4315,4315,4315
2150,6,182,187,2034,2034,2034
2150,7,187,192,10053,10053,10053
2150,8,192,193,4157,4157,4157
2150,9,193,194,2731,2731,2731
2150,10,194,199,135,135,135
2150,11,199,201,7367,7367,7367
2150,12,201,151,13001,13001,13001
2150,13,151,210,75436,75436,75436
2150,14,210,211,3345,3345,3345
2150,15,211,27,53007,53007,53007
2150,16,27,77,2891,2891,2891
2150,17,77,222,15268,15268,15268
2150,18,222,221,2113,2113,2113
2150,19,221,228,20155,20155,20155
2150,20,228,238,39261,39261,39261
2151,1,162,163,5196,5196,5196
2151,2,163,113,41907,41907,41907
2151,3,113,92,25224,25224,25224
2151,4,92,106,19559,19559,19559
2151,5,106,109,20005,20005,20005
2151,6,109,206,7138,7138,7138
2151,7,206,205,1135,1135,1135
2151,8,205,213,44562,44562,44562
2151,9,213,214,11964,11964,11964
2151,10,214,216,72,72,72
2151,11,216,215,5791,5791,5791
2151,12,215,81,19188,19188,19188
2151,13,81,50,66450,66450,66450
2151,14,50,240,37427,37427,37427
2152,1,162,174,26069,26069,26069
2152,2,174,172,6041,6041,6041
2152,3,172,181,19792,19792,19792
2152,4,181,198,5013,5013,5013
2152,5,198,182,4315,4315,4315
2152,6,182,187,2034,2034,2034
2152,7,187,192,10053,10053,10053
2152,8,192,193,4157,4157,4157
2152,9,193,194,2731,2731,2731
2152,10,194,199,135,135,135
2152,11,199,201,7367,7367,7367
2152,12,201,151,13001,13001,13001
2152,13,151,210,75436,75436,75436
2152,14,210,212,4151,4151,4151
2152,15,212,219,64249,64249,64249
2152,16,219,218,1985,1985,1985
2152,17,218,223,27895,27895,27895
2152,18,223,226,4622,4622,4622
2152,19,226,225,2732,2732,2732
2152,20,225,232,34318,34318,34318
2152,21,232,236,7671,7671,7671
2152,22,236,241,11675,11675,11675
2153,1,162,174,26069,26069,26069
2153,2,174,172,6041,6041,6041
2153,3,172,181,19792,19792,19792
2153,4,181,198,5013,5013,5013
2153,5,198,182,4315,4315,4315
2153,6,182,187,2034,2034,2034
2153,7,187,192,10053,10053,10053
2153,8,192,193,4157,4157,4157
2153,9,193,194,2731,2731,2731
2153,10,194,199,135,135,135
2153,11,199,201,7367,7367,7367
2153,12,201,151,13001,13001,13001
2153,13,151,210,75436,75436,75436
2153,14,210,212,4151,4151,4151
2153,15,212,219,64249,64249,64249
2153,16,219,218,1985,1985,1985
2153,17,218,223,27895,27895,27895
2153,18,223,226,4622,4622,4622
2153,19,226,225,2732,2732,2732
2153,20,225,232,34318,34318,34318
2153,21,232,236,7671,7671,7671
2153,22,236,241,11675,11675,11675
2153,23,241,242,24107,24107,24107
2154,1,162,174,26069,26069,26069
2154,2,174,172,6041,6041,6041
2154,3,172,181,19792,19792,19792
2154,4,181,198,5013,5013,5013
2154,5,198,182,4315,4315,4315
2154,6,182,187,2034,2034,2034
2154,7,187,192,10053,10053,10053
2154,8,192,193,4157,4157,4157
2154,9,193,194,2731,2731,2731
2154,10,194,199,135,135,135
2154,11,199,201,7367,7367,7367
2154,12,201,151,13001,13001,13001
2154,13,151,210,75436,75436,75436
2154,14,210,212,4151,4151,4151
2154,15,212,219,64249,64249,64249
2154,16,219,218,1985,1985,1985
2154,17,218,223,27895,27895,27895
2154,18,223,226,4622,4622,4622
2154,19,226,225,2732,2732,2732
2154,20,225,232,34318,34318,34318
2154,21,232,236,7671,7671,7671
2154,22,236,241,11675,11675,11675
2154,23,241,242,24107,24107,24107
2154,24,242,245,18680,18680,18680
2154,25,245,248,8482,8482,8482
2155,1,162,163,5196,5196,5196
2155,2,163,113,41907,41907,41907
2155,3,113,92,25224,25224,25224
2155,4,92,106,19559,19559,19559
2155,5,106,109,20005,20005,20005
2155,6,109,206,7138,7138,7138
2155,7,206,205,1135,1135,1135
2155,8,205,213,44562,44562,44562
2155,9,213,214,11964,11964,11964
2155,10,214,216,72,72,72
2155,11,216,215,5791,5791,5791
2155,12,215,81,19188,19188,19188
2155,13,81,50,66450,66450,66450
2155,14,50,240,37427,37427,37427
2155,15,240,239,5509,5509,5509
2155,16,239,250,56480,56480,56480
2156,1,162,174,26069,26069,26069
2156,2,174,172,6041,6041,6041
2156,3,172,181,19792,19792,19792
2156,4,181,198,5013,5013,5013
2156,5,198,182,4315,4315,4315
2156,6,182,187,2034,2034,2034
2156,7,187,192,10053,10053,10053
2156,8,192,193,4157,4157,4157
2156,9,193,194,2731,2731,2731
2156,10,194,199,135,135,135
2156,11,199,201,7367,7367,7367
2156,12,201,151,13001,13001,13001
2156,13,151,210,75436,75436,75436
2156,14,210,212,4151,4151,4151
2156,15,212,219,64249,64249,64249
2156,16,219,218,1985,1985,1985
2156,17,218,223,27895,27895,27895
2156,18,223,226,4622,4622,4622
2156,19,226,225,2732,2732,2732
2156,20,225,232,34318,34318,34318
2156,21,232,236,7671,7671,7671
2156,22,236,241,11675,11675,11675
2156,23,241,242,24107,24107,24107
2156,24,242,245,18680,18680,18680
2156,25,245,248,8482,8482,8482
2156,26,248,251,5304,5304,5304
2156,27,251,256,6094,6094,6094
2157,1,162,174,26069,26069,26069
2157,2,174,172,6041,6041,6041
2157,3,172,181,19792,19792,19792
2157,4,181,198,5013,5013,5013
2157,5,198,182,4315,4315,4315
2157,6,182,187,2034,2034,2034
2157,7,187,192,10053,10053,10053
2157,8,192,193,4157,4157,4157
2157,9,193,194,2731,2731,2731
2157,10,194,199,135,135,135
2157,11,199,201,7367,7367,7367
2157,12,201,151,13001,13001,13001
2157,13,151,210,75436,75436,75436
2157,14,210,212,4151,4151,4151
2157,15,212,219,64249,64249,64249
2157,16,219,218,1985,1985,1985
2157,17,218,223,27895,27895,27895
2157,18,223,226,4622,4622,4622
2157,19,226,225,2732,2732,2732
2157,20,225,232,34318,34318,34318
2157,21,232,236,7671,7671,7671
2157,22,236,241,11675,11675,11675
2157,23,241,242,24107,24107,24107
2157,24,242,245,18680,18680,18680
2157,25,245,248,8482,8482,8482
2157,26,248,251,5304,5304,5304
2157,27,251,256,6094,6094,6094
2157,28,256,258,6054,6054,6054
2157,29,258,257,8011,8011,8011
2158,1,162,174,26069,26069,26069
2158,2,174,172,6041,6041,6041
2158,3,172,181,19792,19792,19792
2158,4,181,198,5013,5013,5013
2158,5,198,182,4315,4315,4315
2158,6,182,187,2034,2034,2034
2158,7,187,192,10053,10053,10053
2158,8,192,193,4157,4157,4157
2158,9,193,194,2731,2731,2731
2158,10,194,199,135,135,135
2158,11,199,201,7367,7367,7367
2158,12,201,151,13001,13001,13001
2158,13,151,210,75436,75436,75436
2158,14,210,212,4151,4151,4151
2158,15,212,219,64249,64249,64249
2158,16,219,218,1985,1985,1985
2158,17,218,223,27895,27895,27895
2158,18,223,226,4622,4622,4622
2158,19,226,227,2673,2673,2673
2158,20,227,231,33466,33466,33466
2158,21,231,235,4799,4799,4799
2158,22,235,244,13932,13932,13932
2158,23,244,243,25189,25189,25189
2158,24,243,246,16453,16453,16453
2158,25,246,247,8516,8516,8516
2158,26,247,252,5553,5553,5553
2158,27,252,255,6411,6411,6411
2158,28,255,259,5051,5051,5051
2158,29,259,264,8950,8950,8950
2158,30,264,263,4668,4668,4668
2158,31,263,267,13034,13034,13034
2158,32,267,266,7853,7853,7853
2159,1,162,174,26069,26069,26069
2159,2,174,172,6041,6041,6041
2159,3,172,181,19792,19792,19792
2159,4,181,198,5013,5013,5013
2159,5,198,182,4315,4315,4315
2159,6,182,187,2034,2034,2034
2159,7,187,192,10053,10053,10053
2159,8,192,193,4157,4157,4157
2159,9,193,194,2731,2731,2731
2159,10,194,199,135,135,135
2159,11,199,201,7367,7367,7367
2159,12,201,151,13001,13001,13001
2159,13,151,210,75436,75436,75436
2159,14,210,212,4151,4151,4151
2159,15,212,219,64249,64249,64249
2159,16,219,218,1985,1985,1985
2159,17,218,223,27895,27895,27895
2159,18,223,226,4622,4622,4622
2159,19,226,227,2673,2673,2673
2159,20,227,231,33466,33466,33466
2159,21,231,235,4799,4799,4799
2159,22,235,244,13932,13932,13932
2159,23,244,243,25189,25189,25189
2159,24,243,246,16453,16453,16453
2159,25,246,247,8516,8516,8516
2159,26,247,252,5553,5553,5553
2159,27,252,255,6411,6411,6411
2159,28,255,259,5051,5051,5051
2159,29,259,264,8950,8950,8950
2159,30,264,263,4668,4668,4668
2159,31,263,265,5353,5353,5353
2159,32,265,271,475,475,475
2159,33,271,270,13141,13141,13141
2160,1,162,174,26069,26069,26069
2160,2,174,172,6041,6041,6041
2160,3,172,181,19792,19792,19792
2160,4,181,198,5013,5013,5013
2160,5,198,182,4315,4315,4315
2160,6,182,187,2034,2034,2034
2160,7,187,192,10053,10053,10053
2160,8,192,193,4157,4157,4157
2160,9,193,194,2731,2731,2731
2160,10,194,199,135,135,135
2160,11,199,201,7367,7367,7367
2160,12,201,151,13001,13001,13001
2160,13,151,210,75436,75436,75436
2160,14,210,212,4151,4151,4151
2160,15,212,219,64249,64249,64249
2160,16,219,218,1985,1985,1985
2160,17,218,223,27895,27895,27895
2160,18,223,226,4622,4622,4622
2160,19,226,227,2673,2673,2673
2160,20,227,231,33466,33466,33466
2160,21,231,235,4799,4799,4799
2160,22,235,244,13932,13932,13932
2160,23,244,243,25189,25189,25189
2160,24,243,246,16453,16453,16453
2160,25,246,247,8516,8516,8516
2160,26,247,252,5553,5553,5553
2160,27,252,255,6411,6411,6411
2160,28,255,259,5051,5051,5051
2160,29,259,264,8950,8950,8950
2160,30,264,263,4668,4668,4668
2160,31,263,267,13034,13034,13034
2160,32,267,268,6530,6530,6530
2160,33,268,274,15524,15524,15524
2160,34,274,273,20568,20568,20568
2161,1,162,163,5196,5196,5196
2161,2,163,116,1610,1610,1610
2161,3,116,160,38887,38887,38887
2161,4,160,154,48527,48527,48527
2161,5,154,155,7768,7768,7768
2161,6,155,142,18718,18718,18718
2161,7,142,84,24630,24630,24630
2161,8,84,85,13617,13617,13617
2161,9,85,45,5780,5780,5780
2161,10,45,41,13550,13550,13550
2161,11,41,71,21602,21602,21602
2161,12,71,298,50351,50351,50351
2161,13,298,70,16558,16558,16558
2161,14,70,1,26012,26012,26012
2161,15,1,293,26538,26538,26538
2161,16,293,290,26792,26792,26792
2161,17,290,6,25999,25999,25999
2161,18,6,286,2710,2710,2710
2161,19,286,285,56008,56008,56008
2161,20,285,283,44562,44562,44562
2161,21,283,297,44457,44457,44457
2161,22,297,68,44918,44918,44918
2161,23,68,276,40430,40430,40430
2162,1,162,163,5196,5196,5196
2162,2,163,116,1610,1610,1610
2162,3,116,160,38887,38887,38887
2162,4,160,154,48527,48527,48527
2162,5,154,155,7768,7768,7768
2162,6,155,142,18718,18718,18718
2162,7,142,84,24630,24630,24630
2162,8,84,85,13617,13617,13617
2162,9,85,45,5780,5780,5780
2162,10,45,41,13550,13550,13550
2162,11,41,71,21602,21602,21602
2162,12,71,298,50351,50351,50351
2162,13,298,70,16558,16558,16558
2162,14,70,1,26012,26012,26012
2162,15,1,293,26538,26538,26538
2162,16,293,290,26792,26792,26792
2162,17,290,6,25999,25999,25999
2162,18,6,286,2710,2710,2710
2162,19,286,287,33846,33846,33846
2162,20,287,282,572,572,572
2162,21,282,284,21012,21012,21012
2162,22,284,281,317,317,317
2162,23,281,280,49157,49157,49157
2162,24,280,277,30123,30123,30123
2163,1,162,163,5196,5196,5196
2163,2,163,116,1610,1610,1610
2163,3,116,160,38887,38887,38887
2163,4,160,154,48527,48527,48527
2163,5,154,155,7768,7768,7768
2163,6,155,142,18718,18718,18718
2163,7,142,84,24630,24630,24630
2163,8,84,85,13617,13617,13617
2163,9,85,45,5780,5780,5780
2163,10,45,41,13550,13550,13550
2163,11,41,71,21602,21602,21602
2163,12,71,298,50351,50351,50351
2163,13,298,70,16558,16558,16558
2163,14,70,1,26012,26012,26012
2163,15,1,293,26538,26538,26538
2163,16,293,290,26792,26792,26792
2163,17,290,6,25999,25999,25999
2163,18,6,286,2710,2710,2710
2163,19,286,287,33846,33846,33846
2163,20,287,282,572,572,572
2164,1,162,163,5196,5196,5196
2164,2,163,116,1610,1610,1610
2164,3,116,160,38887,38887,38887
2164,4,160,154,48527,48527,48527
2164,5,154,155,7768,7768,7768
2164,6,155,142,18718,18718,18718
2164,7,142,84,24630,24630,24630
2164,8,84,85,13617,13617,13617
2164,9,85,45,5780,5780,5780
2164,10,45,41,13550,13550,13550
2164,11,41,71,21602,21602,21602
2164,12,71,298,50351,50351,50351
2164,13,298,70,16558,16558,16558
2164,14,70,1,26012,26012,26012
2164,15,1,293,26538,26538,26538
2164,16,293,290,26792,26792,26792
2164,17,290,6,25999,25999,25999
2164,18,6,286,2710,2710,2710
2164,19,286,285,56008,56008,56008
2165,1,162,163,5196,5196,5196
2165,2,163,116,1610,1610,1610
2165,3,116,160,38887,38887,38887
2165,4,160,154,48527,48527,48527
2165,5,154,155,7768,7768,7768
2165,6,155,142,18718,18718,18718
2165,7,142,84,24630,24630,24630
2165,8,84,85,13617,13617,13617
2165,9,85,45,5780,5780,5780
2165,10,45,41,13550,13550,13550
2165,11,41,71,21602,21602,21602
2165,12,71,298,50351,50351,50351
2165,13,298,70,16558,16558,16558
2165,14,70,1,26012,26012,26012
2165,15,1,293,26538,26538,26538
2165,16,293,292,12626,12626,12626
2166,1,162,163,5196,5196,5196
2166,2,163,116,1610,1610,1610
2166,3,116,160,38887,38887,38887
2166,4,160,154,48527,48527,48527
2166,5,154,155,7768,7768,7768
2166,6,155,142,18718,18718,18718
2166,7,142,84,24630,24630,24630
2166,8,84,85,13617,13617,13617
2166,9,85,45,5780,5780,5780
2166,10,45,41,13550,13550,13550
2166,11,41,71,21602,21602,21602
2166,12,71,298,50351,50351,50351
2166,13,298,70,16558,16558,16558
2166,14,70,1,26012,26012,26012
2166,15,1,293,26538,26538,26538
2166,16,293,290,26792,26792,26792
2166,17,290,6,25999,25999,25999
2166,18,6,286,2710,2710,2710
2166,19,286,285,56008,56008,56008
2166,20,285,283,44562,44562,44562
2166,21,283,297,44457,44457,44457
2166,22,297,68,44918,44918,44918
2166,23,68,276,40430,40430,40430
2166,24,276,294,39765,39765,39765
2167,1,162,163,5196,5196,5196
2167,2,163,116,1610,1610,1610
2167,3,116,160,38887,38887,38887
2167,4,160,161,4517,4517,4517
2167,5,161,119,16199,16199,16199
